Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI_Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,01SEP18:20:00:00,2018,1,9,20,19.5,67,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01SEP18:21:00:00,2018,1,9,21,23.2,74,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01SEP18:22:00:00,2018,1,9,22,21.6,71,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01SEP18:23:00:00,2018,1,9,23,50.3,137,Unhealthy for Sensitive Group,79,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:00:00:00,2018,1,10,0,45.6,126,Unhealthy for Sensitive Group,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:01:00:00,2018,1,10,1,107.8,178,Unhealthy,170,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:02:00:00,2018,1,10,2,203.9,254,Very Unhealthy,300,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:03:00:00,2018,1,10,3,341.0,391,Hazardous,478,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:04:00:00,2018,1,10,4,341.1,391,Hazardous,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01OCT18:05:00:00,2018,1,10,5,263.7,314,Hazardous,225,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:06:00:00,2018,1,10,6,139.3,194,Unhealthy,46,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:07:00:00,2018,1,10,7,85.2,166,Unhealthy,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:08:00:00,2018,1,10,8,77.4,162,Unhealthy,70,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:09:00:00,2018,1,10,9,109.2,179,Unhealthy,140,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:10:00:00,2018,1,10,10,168.5,219,Very Unhealthy,227,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:11:00:00,2018,1,10,11,168.6,219,Very Unhealthy,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01OCT18:12:00:00,2018,1,10,12,245.7,295,Very Unhealthy,284,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:13:00:00,2018,1,10,13,130.3,190,Unhealthy,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:14:00:00,2018,1,10,14,93.8,171,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:15:00:00,2018,1,10,15,68.5,158,Unhealthy,45,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:16:00:00,2018,1,10,16,52.5,143,Unhealthy for Sensitive Group,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:17:00:00,2018,1,10,17,33.5,96,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:18:00:00,2018,1,10,18,24.7,77,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:19:00:00,2018,1,10,19,42.4,118,Unhealthy for Sensitive Group,60,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:20:00:00,2018,1,10,20,67.7,157,Unhealthy,93,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:21:00:00,2018,1,10,21,240.4,290,Very Unhealthy,413,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:22:00:00,2018,1,10,22,252.7,303,Hazardous,265,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01OCT18:23:00:00,2018,1,10,23,219.8,270,Very Unhealthy,187,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:00:00:00,2018,1,11,0,225.4,275,Very Unhealthy,231,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:01:00:00,2018,1,11,1,235.7,285,Very Unhealthy,246,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:02:00:00,2018,1,11,2,331.9,382,Hazardous,428,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:03:00:00,2018,1,11,3,345.4,395,Hazardous,359,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:04:00:00,2018,1,11,4,376.7,418,Hazardous,408,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:05:00:00,2018,1,11,5,348.4,398,Hazardous,320,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:06:00:00,2018,1,11,6,382.7,422,Hazardous,417,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:07:00:00,2018,1,11,7,330.4,380,Hazardous,278,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:08:00:00,2018,1,11,8,330.7,380,Hazardous,331,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:09:00:00,2018,1,11,9,368.3,413,Hazardous,406,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:10:00:00,2018,1,11,10,368.3,413,Hazardous,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01NOV18:14:00:00,2018,1,11,14,218.5,268,Very Unhealthy,126,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:15:00:00,2018,1,11,15,158.1,209,Very Unhealthy,111,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:16:00:00,2018,1,11,16,126.2,188,Unhealthy,98,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:17:00:00,2018,1,11,17,124.0,186,Unhealthy,122,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:18:00:00,2018,1,11,18,188.8,239,Very Unhealthy,252,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:19:00:00,2018,1,11,19,203.5,254,Very Unhealthy,218,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:20:00:00,2018,1,11,20,173.6,224,Very Unhealthy,144,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01NOV18:21:00:00,2018,1,11,21,173.5,224,Very Unhealthy,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01NOV18:22:00:00,2018,1,11,22,173.5,224,Very Unhealthy,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01NOV18:23:00:00,2018,1,11,23,173.5,224,Very Unhealthy,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01DEC18:00:00:00,2018,1,12,0,173.5,224,Very Unhealthy,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01DEC18:13:00:00,2018,1,12,13,30.9,91,Moderate,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01DEC18:20:00:00,2018,1,12,20,19.7,67,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01DEC18:21:00:00,2018,1,12,21,101.9,175,Unhealthy,164,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01DEC18:22:00:00,2018,1,12,22,280.8,331,Hazardous,438,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01DEC18:23:00:00,2018,1,12,23,338.7,388,Hazardous,393,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:00:00:00,2018,1,13,0,370.8,414,Hazardous,402,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:01:00:00,2018,1,13,1,332.6,382,Hazardous,295,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:02:00:00,2018,1,13,2,291.1,341,Hazardous,250,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:03:00:00,2018,1,13,3,272.5,323,Hazardous,254,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:04:00:00,2018,1,13,4,274.7,325,Hazardous,277,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:06:00:00,2018,1,13,6,145.5,197,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:07:00:00,2018,1,13,7,105.8,177,Unhealthy,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:08:00:00,2018,1,13,8,80.8,164,Unhealthy,59,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:09:00:00,2018,1,13,9,113.9,181,Unhealthy,145,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:10:00:00,2018,1,13,10,176.9,227,Very Unhealthy,238,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:11:00:00,2018,1,13,11,251.5,302,Hazardous,325,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:12:00:00,2018,1,13,12,245.7,295,Very Unhealthy,240,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:13:00:00,2018,1,13,13,258.8,309,Hazardous,272,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:14:00:00,2018,1,13,14,162.8,213,Very Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:15:00:00,2018,1,13,15,111.8,180,Unhealthy,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:16:00:00,2018,1,13,16,91.4,170,Unhealthy,71,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:17:00:00,2018,1,13,17,89.7,169,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:18:00:00,2018,1,13,18,79.3,163,Unhealthy,69,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:19:00:00,2018,1,13,19,63.6,155,Unhealthy,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:20:00:00,2018,1,13,20,76.3,162,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:21:00:00,2018,1,13,21,65.1,156,Unhealthy,54,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:22:00:00,2018,1,13,22,53.0,144,Unhealthy for Sensitive Group,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13JAN18:23:00:00,2018,1,13,23,48.9,134,Unhealthy for Sensitive Group,45,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:00:00:00,2018,1,14,0,40.4,113,Unhealthy for Sensitive Group,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:01:00:00,2018,1,14,1,48.2,132,Unhealthy for Sensitive Group,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:02:00:00,2018,1,14,2,159.6,210,Very Unhealthy,271,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:03:00:00,2018,1,14,3,257.3,308,Hazardous,355,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:04:00:00,2018,1,14,4,300.7,351,Hazardous,344,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:05:00:00,2018,1,14,5,171.8,222,Very Unhealthy,43,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:06:00:00,2018,1,14,6,98.4,173,Unhealthy,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:07:00:00,2018,1,14,7,61.2,154,Unhealthy,24,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:08:00:00,2018,1,14,8,52.5,143,Unhealthy for Sensitive Group,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:09:00:00,2018,1,14,9,65.3,156,Unhealthy,78,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:10:00:00,2018,1,14,10,80.6,164,Unhealthy,96,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:11:00:00,2018,1,14,11,121.8,185,Unhealthy,163,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:12:00:00,2018,1,14,12,213.4,263,Very Unhealthy,305,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:13:00:00,2018,1,14,13,168.7,219,Very Unhealthy,124,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:14:00:00,2018,1,14,14,108.8,179,Unhealthy,49,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:15:00:00,2018,1,14,15,78.3,163,Unhealthy,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:16:00:00,2018,1,14,16,54.6,148,Unhealthy for Sensitive Group,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:17:00:00,2018,1,14,17,39.8,112,Unhealthy for Sensitive Group,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:18:00:00,2018,1,14,18,33.4,96,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:19:00:00,2018,1,14,19,29.2,87,Moderate,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:20:00:00,2018,1,14,20,30.1,89,Moderate,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:21:00:00,2018,1,14,21,47.5,131,Unhealthy for Sensitive Group,65,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:22:00:00,2018,1,14,22,31.7,92,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14JAN18:23:00:00,2018,1,14,23,148.8,199,Unhealthy,266,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:00:00:00,2018,1,15,0,197.9,248,Very Unhealthy,247,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:01:00:00,2018,1,15,1,238.9,289,Very Unhealthy,280,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:02:00:00,2018,1,15,2,235.5,285,Very Unhealthy,232,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:03:00:00,2018,1,15,3,205.2,255,Very Unhealthy,175,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:04:00:00,2018,1,15,4,233.1,283,Very Unhealthy,261,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:05:00:00,2018,1,15,5,174.0,224,Very Unhealthy,115,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:06:00:00,2018,1,15,6,133.5,191,Unhealthy,93,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:07:00:00,2018,1,15,7,121.7,185,Unhealthy,110,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:08:00:00,2018,1,15,8,91.3,169,Unhealthy,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:09:00:00,2018,1,15,9,88.2,168,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:10:00:00,2018,1,15,10,85.6,167,Unhealthy,83,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:11:00:00,2018,1,15,11,184.3,234,Very Unhealthy,283,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:12:00:00,2018,1,15,12,243.1,293,Very Unhealthy,302,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:13:00:00,2018,1,15,13,248.5,298,Very Unhealthy,254,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:14:00:00,2018,1,15,14,147.2,198,Unhealthy,46,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:15:00:00,2018,1,15,15,108.6,178,Unhealthy,70,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:16:00:00,2018,1,15,16,64.2,155,Unhealthy,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:17:00:00,2018,1,15,17,40.1,112,Unhealthy for Sensitive Group,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:18:00:00,2018,1,15,18,29.0,87,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:19:00:00,2018,1,15,19,31.0,91,Moderate,33,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:20:00:00,2018,1,15,20,65.0,156,Unhealthy,99,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:21:00:00,2018,1,15,21,61.5,154,Unhealthy,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:22:00:00,2018,1,15,22,113.2,181,Unhealthy,165,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15JAN18:23:00:00,2018,1,15,23,160.1,211,Very Unhealthy,207,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:00:00:00,2018,1,16,0,136.5,193,Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:01:00:00,2018,1,16,1,288.2,338,Hazardous,440,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:02:00:00,2018,1,16,2,312.1,362,Hazardous,336,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:03:00:00,2018,1,16,3,312.6,363,Hazardous,313,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:04:00:00,2018,1,16,4,279.3,330,Hazardous,246,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:05:00:00,2018,1,16,5,169.1,219,Very Unhealthy,59,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:06:00:00,2018,1,16,6,159.1,210,Very Unhealthy,149,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:07:00:00,2018,1,16,7,90.0,169,Unhealthy,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:08:00:00,2018,1,16,8,102.0,175,Unhealthy,114,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:09:00:00,2018,1,16,9,104.0,176,Unhealthy,106,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:10:00:00,2018,1,16,10,75.4,161,Unhealthy,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:11:00:00,2018,1,16,11,221.2,271,Very Unhealthy,367,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:12:00:00,2018,1,16,12,280.1,330,Hazardous,339,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:13:00:00,2018,1,16,13,180.5,231,Very Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:14:00:00,2018,1,16,14,111.2,180,Unhealthy,42,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:15:00:00,2018,1,16,15,66.5,157,Unhealthy,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:16:00:00,2018,1,16,16,41.7,116,Unhealthy for Sensitive Group,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:17:00:00,2018,1,16,17,26.3,81,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:18:00:00,2018,1,16,18,13.6,54,Moderate,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:19:00:00,2018,1,16,19,13.6,54,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,16JAN18:20:00:00,2018,1,16,20,5.8,24,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:21:00:00,2018,1,16,21,5.9,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:22:00:00,2018,1,16,22,68.9,158,Unhealthy,124,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16JAN18:23:00:00,2018,1,16,23,118.9,184,Unhealthy,166,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:00:00:00,2018,1,17,0,108.8,179,Unhealthy,99,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:01:00:00,2018,1,17,1,109.9,179,Unhealthy,111,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:02:00:00,2018,1,17,2,113.9,181,Unhealthy,118,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:03:00:00,2018,1,17,3,131.0,190,Unhealthy,148,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:04:00:00,2018,1,17,4,126.0,187,Unhealthy,121,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:05:00:00,2018,1,17,5,138.0,194,Unhealthy,150,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:06:00:00,2018,1,17,6,111.5,180,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:07:00:00,2018,1,17,7,99.7,174,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:08:00:00,2018,1,17,8,113.3,181,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:09:00:00,2018,1,17,9,147.2,198,Unhealthy,181,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:10:00:00,2018,1,17,10,212.1,262,Very Unhealthy,277,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:12:00:00,2018,1,17,12,418.3,446,Hazardous,470,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:13:00:00,2018,1,17,13,293.6,344,Hazardous,169,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:14:00:00,2018,1,17,14,200.8,251,Very Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:15:00:00,2018,1,17,15,139.4,194,Unhealthy,78,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:16:00:00,2018,1,17,16,100.6,174,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:17:00:00,2018,1,17,17,92.3,170,Unhealthy,84,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:18:00:00,2018,1,17,18,72.1,160,Unhealthy,52,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:19:00:00,2018,1,17,19,44.0,122,Unhealthy for Sensitive Group,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:20:00:00,2018,1,17,20,66.5,157,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:21:00:00,2018,1,17,21,148.7,199,Unhealthy,231,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17JAN18:22:00:00,2018,1,17,22,132.8,191,Unhealthy,117,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24JAN18:22:00:00,2018,1,24,22,52.8,144,Unhealthy for Sensitive Group,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24JAN18:23:00:00,2018,1,24,23,56.6,152,Unhealthy,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:00:00:00,2018,1,25,0,123.6,186,Unhealthy,182,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:01:00:00,2018,1,25,1,144.9,197,Unhealthy,165,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:02:00:00,2018,1,25,2,216.0,266,Very Unhealthy,285,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:03:00:00,2018,1,25,3,212.5,262,Very Unhealthy,209,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:04:00:00,2018,1,25,4,159.5,210,Very Unhealthy,107,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:05:00:00,2018,1,25,5,121.7,185,Unhealthy,84,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:06:00:00,2018,1,25,6,90.8,169,Unhealthy,60,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:07:00:00,2018,1,25,7,90.4,169,Unhealthy,90,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:08:00:00,2018,1,25,8,125.2,187,Unhealthy,160,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:09:00:00,2018,1,25,9,148.6,199,Unhealthy,172,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:10:00:00,2018,1,25,10,226.8,277,Very Unhealthy,305,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:11:00:00,2018,1,25,11,350.9,401,Hazardous,475,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:12:00:00,2018,1,25,12,356.5,405,Hazardous,362,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,25JAN18:13:00:00,2018,1,25,13,216.7,267,Very Unhealthy,77,UG/M3,1 Hr,Valid
